bacteria;temperatura_°C;medio;replica;tiempo_h;Crecimiento normalizado
E. coli K-12;25;limitado;6;5,09091;0,84685
E. coli K-12;25;limitado;6;5,21212;0,81972
E. coli K-12;25;limitado;6;5,33333;0,82504
E. coli K-12;25;limitado;6;5,45455;0,81016
E. coli K-12;25;limitado;6;5,57576;0,84873
E. coli K-12;25;limitado;6;5,69697;0,86377
E. coli K-12;25;limitado;6;5,81818;0,86651
E. coli K-12;25;limitado;6;5,93939;0,87274
E. coli K-12;25;limitado;6;6,06061;0,84946
E. coli K-12;25;limitado;6;6,18182;0,90886
E. coli K-12;25;limitado;6;6,30303;0,85396
E. coli K-12;25;limitado;6;6,42424;0,90707
E. coli K-12;25;limitado;6;6,54545;0,87013
E. coli K-12;25;limitado;6;6,66667;0,9197
E. coli K-12;25;limitado;6;6,78788;0,9257
E. coli K-12;25;limitado;6;6,90909;0,87931
E. coli K-12;25;limitado;6;7,0303;0,9163
E. coli K-12;25;limitado;6;7,15152;0,8652
E. coli K-12;25;limitado;6;7,27273;0,85211
E. coli K-12;25;limitado;6;7,39394;0,8416
E. coli K-12;25;limitado;6;7,51515;0,91309
E. coli K-12;25;limitado;6;7,63636;0,8583
E. coli K-12;25;limitado;6;7,75758;0,8967
E. coli K-12;25;limitado;6;7,87879;0,92126
E. coli K-12;25;limitado;6;8;0,89977
E. coli K-12;25;limitado;6;8,12121;0,89015
E. coli K-12;25;limitado;6;8,24242;0,88766
E. coli K-12;25;limitado;6;8,36364;0,89162
E. coli K-12;25;limitado;6;8,48485;0,89782
E. coli K-12;25;limitado;6;8,60606;0,90732
E. coli K-12;25;limitado;6;8,72727;0,91805
E. coli K-12;25;limitado;6;8,84848;0,92251
E. coli K-12;25;limitado;6;8,9697;0,87947
E. coli K-12;25;limitado;6;9,09091;0,88965
E. coli K-12;25;limitado;6;9,21212;0,89496
E. coli K-12;25;limitado;6;9,33333;0,90272
E. coli K-12;25;limitado;6;9,45455;0,91208
E. coli K-12;25;limitado;6;9,57576;0,89318
E. coli K-12;25;limitado;6;9,69697;0,90609
E. coli K-12;25;limitado;6;9,81818;0,91192
E. coli K-12;25;limitado;6;9,93939;0,90935
E. coli K-12;25;limitado;6;10,06061;0,8852
E. coli K-12;25;limitado;6;10,18182;0,88246
E. coli K-12;25;limitado;6;10,30303;0,90316
E. coli K-12;25;limitado;6;10,42424;0,9181
E. coli K-12;25;limitado;6;10,54545;0,89905
E. coli K-12;25;limitado;6;10,66667;0,88688
E. coli K-12;25;limitado;6;10,78788;0,88367
E. coli K-12;25;limitado;6;10,90909;0,89558
E. coli K-12;25;limitado;6;11,0303;0,90409
E. coli K-12;25;limitado;6;11,15152;0,85928
E. coli K-12;25;limitado;6;11,27273;0,93274
E. coli K-12;25;limitado;6;11,39394;0,90925
E. coli K-12;25;limitado;6;11,51515;0,91835
E. coli K-12;25;limitado;6;11,63636;0,88897
E. coli K-12;25;limitado;6;11,75758;0,90664
E. coli K-12;25;limitado;6;11,87879;0,89819
E. coli K-12;25;limitado;6;12;0,87608
E. coli K-12;25;limitado;7;0;0,03728
E. coli K-12;25;limitado;7;0,12121;0
E. coli K-12;25;limitado;7;0,24242;0
E. coli K-12;25;limitado;7;0,36364;0,00122
E. coli K-12;25;limitado;7;0,48485;0
E. coli K-12;25;limitado;7;0,60606;0
E. coli K-12;25;limitado;7;0,72727;0
E. coli K-12;25;limitado;7;0,84848;0
E. coli K-12;25;limitado;7;0,9697;0
E. coli K-12;25;limitado;7;1,09091;0,00945
E. coli K-12;25;limitado;7;1,21212;0
E. coli K-12;25;limitado;7;1,33333;0
E. coli K-12;25;limitado;7;1,45455;0,01505
E. coli K-12;25;limitado;7;1,57576;0
E. coli K-12;25;limitado;7;1,69697;0
E. coli K-12;25;limitado;7;1,81818;0,00433
E. coli K-12;25;limitado;7;1,93939;0,00035
E. coli K-12;25;limitado;7;2,06061;0
E. coli K-12;25;limitado;7;2,18182;0
E. coli K-12;25;limitado;7;2,30303;0,01472
E. coli K-12;25;limitado;7;2,42424;0,03638
E. coli K-12;25;limitado;7;2,54545;0,01959
E. coli K-12;25;limitado;7;2,66667;0,07003
E. coli K-12;25;limitado;7;2,78788;0,07206
E. coli K-12;25;limitado;7;2,90909;0,12241
E. coli K-12;25;limitado;7;3,0303;0,14595
E. coli K-12;25;limitado;7;3,15152;0,18677
E. coli K-12;25;limitado;7;3,27273;0,22178
E. coli K-12;25;limitado;7;3,39394;0,26946
E. coli K-12;25;limitado;7;3,51515;0,33736
E. coli K-12;25;limitado;7;3,63636;0,38192
E. coli K-12;25;limitado;7;3,75758;0,43038
E. coli K-12;25;limitado;7;3,87879;0,44797
E. coli K-12;25;limitado;7;4;0,48717
E. coli K-12;25;limitado;7;4,12121;0,53789
E. coli K-12;25;limitado;7;4,24242;0,56311
E. coli K-12;25;limitado;7;4,36364;0,60494
E. coli K-12;25;limitado;7;4,48485;0,6215
E. coli K-12;25;limitado;7;4,60606;0,68905
E. coli K-12;25;limitado;7;4,72727;0,62665
E. coli K-12;25;limitado;7;4,84848;0,70692
E. coli K-12;25;limitado;7;4,9697;0,68321
E. coli K-12;25;limitado;7;5,09091;0,7171
E. coli K-12;25;limitado;7;5,21212;0,71494
E. coli K-12;25;limitado;7;5,33333;0,7284
E. coli K-12;25;limitado;7;5,45455;0,73452
E. coli K-12;25;limitado;7;5,57576;0,79145
E. coli K-12;25;limitado;7;5,69697;0,79613
E. coli K-12;25;limitado;7;5,81818;0,78169
E. coli K-12;25;limitado;7;5,93939;0,76553
E. coli K-12;25;limitado;7;6,06061;0,77396
E. coli K-12;25;limitado;7;6,18182;0,77872
E. coli K-12;25;limitado;7;6,30303;0,79059
E. coli K-12;25;limitado;7;6,42424;0,81778
E. coli K-12;25;limitado;7;6,54545;0,79495
E. coli K-12;25;limitado;7;6,66667;0,80392
E. coli K-12;25;limitado;7;6,78788;0,78778
E. coli K-12;25;limitado;7;6,90909;0,78636
E. coli K-12;25;limitado;7;7,0303;0,80871
E. coli K-12;25;limitado;7;7,15152;0,79237
E. coli K-12;25;limitado;7;7,27273;0,79718
E. coli K-12;25;limitado;7;7,39394;0,80438
E. coli K-12;25;limitado;7;7,51515;0,80347
E. coli K-12;25;limitado;7;7,63636;0,79598
E. coli K-12;25;limitado;7;7,75758;0,76519
E. coli K-12;25;limitado;7;7,87879;0,83987
E. coli K-12;25;limitado;7;8;0,77309
E. coli K-12;25;limitado;7;8,12121;0,80164
E. coli K-12;25;limitado;7;8,24242;0,7858
E. coli K-12;25;limitado;7;8,36364;0,78804
E. coli K-12;25;limitado;7;8,48485;0,81257
E. coli K-12;25;limitado;7;8,60606;0,83889
E. coli K-12;25;limitado;7;8,72727;0,81719
E. coli K-12;25;limitado;7;8,84848;0,81192
E. coli K-12;25;limitado;7;8,9697;0,84242
E. coli K-12;25;limitado;7;9,09091;0,79373
E. coli K-12;25;limitado;7;9,21212;0,82148
E. coli K-12;25;limitado;7;9,33333;0,82222
E. coli K-12;25;limitado;7;9,45455;0,78473
E. coli K-12;25;limitado;7;9,57576;0,80353
E. coli K-12;25;limitado;7;9,69697;0,84111
E. coli K-12;25;limitado;7;9,81818;0,75325
E. coli K-12;25;limitado;7;9,93939;0,81485
E. coli K-12;25;limitado;7;10,06061;0,82676
E. coli K-12;25;limitado;7;10,18182;0,81345
E. coli K-12;25;limitado;7;10,30303;0,78055
E. coli K-12;25;limitado;7;10,42424;0,81433
E. coli K-12;25;limitado;7;10,54545;0,82831
E. coli K-12;25;limitado;7;10,66667;0,80692
E. coli K-12;25;limitado;7;10,78788;0,80587
E. coli K-12;25;limitado;7;10,90909;0,81548
E. coli K-12;25;limitado;7;11,0303;0,79893
E. coli K-12;25;limitado;7;11,15152;0,79637
E. coli K-12;25;limitado;7;11,27273;0,82696
E. coli K-12;25;limitado;7;11,39394;0,81493
E. coli K-12;25;limitado;7;11,51515;0,8061
E. coli K-12;25;limitado;7;11,63636;0,77986
E. coli K-12;25;limitado;7;11,75758;0,81252
E. coli K-12;25;limitado;7;11,87879;0,8115
E. coli K-12;25;limitado;7;12;0,79896
E. coli K-12;25;limitado;8;0;0,02691
E. coli K-12;25;limitado;8;0,12121;0
E. coli K-12;25;limitado;8;0,24242;0,00114
E. coli K-12;25;limitado;8;0,36364;0,007
E. coli K-12;25;limitado;8;0,48485;0,00854
E. coli K-12;25;limitado;8;0,60606;0,0041
E. coli K-12;25;limitado;8;0,72727;0
E. coli K-12;25;limitado;8;0,84848;0,00523
E. coli K-12;25;limitado;8;0,9697;0,01265
E. coli K-12;25;limitado;8;1,09091;0,01558
E. coli K-12;25;limitado;8;1,21212;0,0112
E. coli K-12;25;limitado;8;1,33333;0,00244
E. coli K-12;25;limitado;8;1,45455;0
E. coli K-12;25;limitado;8;1,57576;0
E. coli K-12;25;limitado;8;1,69697;0,02027
E. coli K-12;25;limitado;8;1,81818;0
E. coli K-12;25;limitado;8;1,93939;0,00099
E. coli K-12;25;limitado;8;2,06061;0,00411
E. coli K-12;25;limitado;8;2,18182;0,01143
E. coli K-12;25;limitado;8;2,30303;0,0296
E. coli K-12;25;limitado;8;2,42424;0,05528
E. coli K-12;25;limitado;8;2,54545;0,06799
E. coli K-12;25;limitado;8;2,66667;0,11021
E. coli K-12;25;limitado;8;2,78788;0,15387
E. coli K-12;25;limitado;8;2,90909;0,18356
E. coli K-12;25;limitado;8;3,0303;0,2328
E. coli K-12;25;limitado;8;3,15152;0,27572
E. coli K-12;25;limitado;8;3,27273;0,34607
E. coli K-12;25;limitado;8;3,39394;0,38346
E. coli K-12;25;limitado;8;3,51515;0,41584
E. coli K-12;25;limitado;8;3,63636;0,44112
E. coli K-12;25;limitado;8;3,75758;0,51701
E. coli K-12;25;limitado;8;3,87879;0,55892
E. coli K-12;25;limitado;8;4;0,56886
E. coli K-12;25;limitado;8;4,12121;0,62346
E. coli K-12;25;limitado;8;4,24242;0,63647
E. coli K-12;25;limitado;8;4,36364;0,62156
E. coli K-12;25;limitado;8;4,48485;0,69051
E. coli K-12;25;limitado;8;4,60606;0,67826
E. coli K-12;25;limitado;8;4,72727;0,72916
E. coli K-12;25;limitado;8;4,84848;0,73313
E. coli K-12;25;limitado;8;4,9697;0,74654
E. coli K-12;25;limitado;8;5,09091;0,80822
E. coli K-12;25;limitado;8;5,21212;0,76709
E. coli K-12;25;limitado;8;5,33333;0,81721
E. coli K-12;25;limitado;8;5,45455;0,79004
E. coli K-12;25;limitado;8;5,57576;0,75841
E. coli K-12;25;limitado;8;5,69697;0,78275
E. coli K-12;25;limitado;8;5,81818;0,80596
E. coli K-12;25;limitado;8;5,93939;0,77241
E. coli K-12;25;limitado;8;6,06061;0,79462
E. coli K-12;25;limitado;8;6,18182;0,85341
E. coli K-12;25;limitado;8;6,30303;0,81439
E. coli K-12;25;limitado;8;6,42424;0,76177
E. coli K-12;25;limitado;8;6,54545;0,78482
E. coli K-12;25;limitado;8;6,66667;0,84609
E. coli K-12;25;limitado;8;6,78788;0,82148
E. coli K-12;25;limitado;8;6,90909;0,81583
E. coli K-12;25;limitado;8;7,0303;0,80449
E. coli K-12;25;limitado;8;7,15152;0,8245
E. coli K-12;25;limitado;8;7,27273;0,80809
E. coli K-12;25;limitado;8;7,39394;0,81199
E. coli K-12;25;limitado;8;7,51515;0,81661
E. coli K-12;25;limitado;8;7,63636;0,86384
E. coli K-12;25;limitado;8;7,75758;0,83801
E. coli K-12;25;limitado;8;7,87879;0,83227
E. coli K-12;25;limitado;8;8;0,81596
E. coli K-12;25;limitado;8;8,12121;0,88484
E. coli K-12;25;limitado;8;8,24242;0,82693
E. coli K-12;25;limitado;8;8,36364;0,82854
E. coli K-12;25;limitado;8;8,48485;0,8368
E. coli K-12;25;limitado;8;8,60606;0,84271
E. coli K-12;25;limitado;8;8,72727;0,83208
E. coli K-12;25;limitado;8;8,84848;0,8443
E. coli K-12;25;limitado;8;8,9697;0,79851
E. coli K-12;25;limitado;8;9,09091;0,80799
E. coli K-12;25;limitado;8;9,21212;0,83045
E. coli K-12;25;limitado;8;9,33333;0,84234
E. coli K-12;25;limitado;8;9,45455;0,78487
E. coli K-12;25;limitado;8;9,57576;0,83642
E. coli K-12;25;limitado;8;9,69697;0,83022
E. coli K-12;25;limitado;8;9,81818;0,83241
E. coli K-12;25;limitado;8;9,93939;0,79897
E. coli K-12;25;limitado;8;10,06061;0,84545
E. coli K-12;25;limitado;8;10,18182;0,82124
E. coli K-12;25;limitado;8;10,30303;0,80573
E. coli K-12;25;limitado;8;10,42424;0,81423
E. coli K-12;25;limitado;8;10,54545;0,82857
E. coli K-12;25;limitado;8;10,66667;0,82249
E. coli K-12;25;limitado;8;10,78788;0,84898
E. coli K-12;25;limitado;8;10,90909;0,83708
E. coli K-12;25;limitado;8;11,0303;0,85455
E. coli K-12;25;limitado;8;11,15152;0,85215
E. coli K-12;25;limitado;8;11,27273;0,79942
E. coli K-12;25;limitado;8;11,39394;0,84294
E. coli K-12;25;limitado;8;11,51515;0,82763
E. coli K-12;25;limitado;8;11,63636;0,84918
E. coli K-12;25;limitado;8;11,75758;0,81876
E. coli K-12;25;limitado;8;11,87879;0,82877
E. coli K-12;25;limitado;8;12;0,81815
E. coli K-12;25;limitado;9;0;0,05182
E. coli K-12;25;limitado;9;0,12121;0,00737
E. coli K-12;25;limitado;9;0,24242;0,00806
E. coli K-12;25;limitado;9;0,36364;0
E. coli K-12;25;limitado;9;0,48485;0
E. coli K-12;25;limitado;9;0,60606;0,0108
E. coli K-12;25;limitado;9;0,72727;0
E. coli K-12;25;limitado;9;0,84848;0
E. coli K-12;25;limitado;9;0,9697;0,00941
E. coli K-12;25;limitado;9;1,09091;0
E. coli K-12;25;limitado;9;1,21212;0
E. coli K-12;25;limitado;9;1,33333;0
E. coli K-12;25;limitado;9;1,45455;0,01761
E. coli K-12;25;limitado;9;1,57576;0,01731
E. coli K-12;25;limitado;9;1,69697;0,0428
E. coli K-12;25;limitado;9;1,81818;0,03021
E. coli K-12;25;limitado;9;1,93939;0,06806
E. coli K-12;25;limitado;9;2,06061;0,11176
E. coli K-12;25;limitado;9;2,18182;0,1329
E. coli K-12;25;limitado;9;2,30303;0,16125
E. coli K-12;25;limitado;9;2,42424;0,2188
E. coli K-12;25;limitado;9;2,54545;0,24814
E. coli K-12;25;limitado;9;2,66667;0,29024
E. coli K-12;25;limitado;9;2,78788;0,32064
E. coli K-12;25;limitado;9;2,90909;0,37761
E. coli K-12;25;limitado;9;3,0303;0,40505
E. coli K-12;25;limitado;9;3,15152;0,43254
E. coli K-12;25;limitado;9;3,27273;0,47254
E. coli K-12;25;limitado;9;3,39394;0,54286
E. coli K-12;25;limitado;9;3,51515;0,5788
E. coli K-12;25;limitado;9;3,63636;0,58438
E. coli K-12;25;limitado;9;3,75758;0,57606
E. coli K-12;25;limitado;9;3,87879;0,60701
E. coli K-12;25;limitado;9;4;0,64404
E. coli K-12;25;limitado;9;4,12121;0,68589
E. coli K-12;25;limitado;9;4,24242;0,68512
E. coli K-12;25;limitado;9;4,36364;0,69965
E. coli K-12;25;limitado;9;4,48485;0,69964
E. coli K-12;25;limitado;9;4,60606;0,72849
E. coli K-12;25;limitado;9;4,72727;0,75713
E. coli K-12;25;limitado;9;4,84848;0,75383
E. coli K-12;25;limitado;9;4,9697;0,77586
E. coli K-12;25;limitado;9;5,09091;0,7699
E. coli K-12;25;limitado;9;5,21212;0,76452
E. coli K-12;25;limitado;9;5,33333;0,79026
E. coli K-12;25;limitado;9;5,45455;0,79994
E. coli K-12;25;limitado;9;5,57576;0,79263
E. coli K-12;25;limitado;9;5,69697;0,83813
E. coli K-12;25;limitado;9;5,81818;0,798
E. coli K-12;25;limitado;9;5,93939;0,81852
E. coli K-12;25;limitado;9;6,06061;0,81742
E. coli K-12;25;limitado;9;6,18182;0,80507
E. coli K-12;25;limitado;9;6,30303;0,80211
E. coli K-12;25;limitado;9;6,42424;0,79752
E. coli K-12;25;limitado;9;6,54545;0,80087
E. coli K-12;25;limitado;9;6,66667;0,81435
E. coli K-12;25;limitado;9;6,78788;0,80338
E. coli K-12;25;limitado;9;6,90909;0,7981
E. coli K-12;25;limitado;9;7,0303;0,77936
E. coli K-12;25;limitado;9;7,15152;0,8099
E. coli K-12;25;limitado;9;7,27273;0,80439
E. coli K-12;25;limitado;9;7,39394;0,83751
E. coli K-12;25;limitado;9;7,51515;0,83263
E. coli K-12;25;limitado;9;7,63636;0,80579
E. coli K-12;25;limitado;9;7,75758;0,8264
E. coli K-12;25;limitado;9;7,87879;0,79945
E. coli K-12;25;limitado;9;8;0,83169
E. coli K-12;25;limitado;9;8,12121;0,82953
E. coli K-12;25;limitado;9;8,24242;0,79856
E. coli K-12;25;limitado;9;8,36364;0,83837
E. coli K-12;25;limitado;9;8,48485;0,82432
E. coli K-12;25;limitado;9;8,60606;0,84775
E. coli K-12;25;limitado;9;8,72727;0,85282
E. coli K-12;25;limitado;9;8,84848;0,84362
E. coli K-12;25;limitado;9;8,9697;0,84084
E. coli K-12;25;limitado;9;9,09091;0,8329
E. coli K-12;25;limitado;9;9,21212;0,85321
E. coli K-12;25;limitado;9;9,33333;0,80459
E. coli K-12;25;limitado;9;9,45455;0,8443
E. coli K-12;25;limitado;9;9,57576;0,82125
E. coli K-12;25;limitado;9;9,69697;0,83606
E. coli K-12;25;limitado;9;9,81818;0,80241
E. coli K-12;25;limitado;9;9,93939;0,84753
E. coli K-12;25;limitado;9;10,06061;0,79528
E. coli K-12;25;limitado;9;10,18182;0,82087
E. coli K-12;25;limitado;9;10,30303;0,82542
E. coli K-12;25;limitado;9;10,42424;0,79659
E. coli K-12;25;limitado;9;10,54545;0,80737
E. coli K-12;25;limitado;9;10,66667;0,85198
E. coli K-12;25;limitado;9;10,78788;0,81559
E. coli K-12;25;limitado;9;10,90909;0,84495
E. coli K-12;25;limitado;9;11,0303;0,8269
E. coli K-12;25;limitado;9;11,15152;0,82242
E. coli K-12;25;limitado;9;11,27273;0,78643
E. coli K-12;25;limitado;9;11,39394;0,80986
E. coli K-12;25;limitado;9;11,51515;0,79872
E. coli K-12;25;limitado;9;11,63636;0,84543
E. coli K-12;25;limitado;9;11,75758;0,8524
E. coli K-12;25;limitado;9;11,87879;0,83874
E. coli K-12;25;limitado;9;12;0,84164
E. coli K-12;25;limitado;10;0;0,05451
E. coli K-12;25;limitado;10;0,12121;0
E. coli K-12;25;limitado;10;0,24242;0
E. coli K-12;25;limitado;10;0,36364;0
E. coli K-12;25;limitado;10;0,48485;0
E. coli K-12;25;limitado;10;0,60606;0,00576
E. coli K-12;25;limitado;10;0,72727;0,01111
E. coli K-12;25;limitado;10;0,84848;0
E. coli K-12;25;limitado;10;0,9697;0,00249
E. coli K-12;25;limitado;10;1,09091;0,00918
E. coli K-12;25;limitado;10;1,21212;0,01286
E. coli K-12;25;limitado;10;1,33333;0,0143
E. coli K-12;25;limitado;10;1,45455;0,01974
E. coli K-12;25;limitado;10;1,57576;0,03289
E. coli K-12;25;limitado;10;1,69697;0,04401
E. coli K-12;25;limitado;10;1,81818;0,07979
E. coli K-12;25;limitado;10;1,93939;0,11253
E. coli K-12;25;limitado;10;2,06061;0,13824
E. coli K-12;25;limitado;10;2,18182;0,2011
E. coli K-12;25;limitado;10;2,30303;0,21905
E. coli K-12;25;limitado;10;2,42424;0,2717
E. coli K-12;25;limitado;10;2,54545;0,32153
E. coli K-12;25;limitado;10;2,66667;0,37754
E. coli K-12;25;limitado;10;2,78788;0,39225
E. coli K-12;25;limitado;10;2,90909;0,45226
E. coli K-12;25;limitado;10;3,0303;0,4338
E. coli K-12;25;limitado;10;3,15152;0,52235
E. coli K-12;25;limitado;10;3,27273;0,54482
E. coli K-12;25;limitado;10;3,39394;0,57963
E. coli K-12;25;limitado;10;3,51515;0,5714
E. coli K-12;25;limitado;10;3,63636;0,62682
E. coli K-12;25;limitado;10;3,75758;0,62278
E. coli K-12;25;limitado;10;3,87879;0,62386
E. coli K-12;25;limitado;10;4;0,65124
E. coli K-12;25;limitado;10;4,12121;0,70966
E. coli K-12;25;limitado;10;4,24242;0,65811
E. coli K-12;25;limitado;10;4,36364;0,6472
E. coli K-12;25;limitado;10;4,48485;0,69683
E. coli K-12;25;limitado;10;4,60606;0,7025
E. coli K-12;25;limitado;10;4,72727;0,70832
E. coli K-12;25;limitado;10;4,84848;0,74681
E. coli K-12;25;limitado;10;4,9697;0,71111
E. coli K-12;25;limitado;10;5,09091;0,72276
E. coli K-12;25;limitado;10;5,21212;0,73119
E. coli K-12;25;limitado;10;5,33333;0,74568
E. coli K-12;25;limitado;10;5,45455;0,74607
E. coli K-12;25;limitado;10;5,57576;0,7601
E. coli K-12;25;limitado;10;5,69697;0,72033
E. coli K-12;25;limitado;10;5,81818;0,76526
E. coli K-12;25;limitado;10;5,93939;0,72114
E. coli K-12;25;limitado;10;6,06061;0,73178
E. coli K-12;25;limitado;10;6,18182;0,72581
E. coli K-12;25;limitado;10;6,30303;0,75792
E. coli K-12;25;limitado;10;6,42424;0,76622
E. coli K-12;25;limitado;10;6,54545;0,73685
E. coli K-12;25;limitado;10;6,66667;0,72822
E. coli K-12;25;limitado;10;6,78788;0,76072
E. coli K-12;25;limitado;10;6,90909;0,73685
E. coli K-12;25;limitado;10;7,0303;0,7195
E. coli K-12;25;limitado;10;7,15152;0,75321
E. coli K-12;25;limitado;10;7,27273;0,77886
E. coli K-12;25;limitado;10;7,39394;0,76766
E. coli K-12;25;limitado;10;7,51515;0,75155
E. coli K-12;25;limitado;10;7,63636;0,73257
E. coli K-12;25;limitado;10;7,75758;0,74396
E. coli K-12;25;limitado;10;7,87879;0,78038
E. coli K-12;25;limitado;10;8;0,74011
E. coli K-12;25;limitado;10;8,12121;0,75277
E. coli K-12;25;limitado;10;8,24242;0,76634
E. coli K-12;25;limitado;10;8,36364;0,72849
E. coli K-12;25;limitado;10;8,48485;0,74998
E. coli K-12;25;limitado;10;8,60606;0,76439
E. coli K-12;25;limitado;10;8,72727;0,76383
E. coli K-12;25;limitado;10;8,84848;0,77477
E. coli K-12;25;limitado;10;8,9697;0,74164
E. coli K-12;25;limitado;10;9,09091;0,76922
E. coli K-12;25;limitado;10;9,21212;0,74069
E. coli K-12;25;limitado;10;9,33333;0,74045
E. coli K-12;25;limitado;10;9,45455;0,7341
E. coli K-12;25;limitado;10;9,57576;0,72638
E. coli K-12;25;limitado;10;9,69697;0,71158
E. coli K-12;25;limitado;10;9,81818;0,75811
E. coli K-12;25;limitado;10;9,93939;0,72466
E. coli K-12;25;limitado;10;10,06061;0,72078
E. coli K-12;25;limitado;10;10,18182;0,74259
E. coli K-12;25;limitado;10;10,30303;0,72863
E. coli K-12;25;limitado;10;10,42424;0,75805
E. coli K-12;25;limitado;10;10,54545;0,75079
E. coli K-12;25;limitado;10;10,66667;0,74061
E. coli K-12;25;limitado;10;10,78788;0,73015
E. coli K-12;25;limitado;10;10,90909;0,76546
E. coli K-12;25;limitado;10;11,0303;0,72304
E. coli K-12;25;limitado;10;11,15152;0,75024
E. coli K-12;25;limitado;10;11,27273;0,74165
E. coli K-12;25;limitado;10;11,39394;0,75977
E. coli K-12;25;limitado;10;11,51515;0,73171
E. coli K-12;25;limitado;10;11,63636;0,75666
E. coli K-12;25;limitado;10;11,75758;0,74897
E. coli K-12;25;limitado;10;11,87879;0,74051
E. coli K-12;25;limitado;10;12;0,73991
E. coli K-12;25;rico;1;0;0,03385
E. coli K-12;25;rico;1;0,12121;0,00451
E. coli K-12;25;rico;1;0,24242;0,0059
E. coli K-12;25;rico;1;0,36364;0,00939
E. coli K-12;25;rico;1;0,48485;0,0005
E. coli K-12;25;rico;1;0,60606;0,00568
E. coli K-12;25;rico;1;0,72727;0,0078
E. coli K-12;25;rico;1;0,84848;0,00256
E. coli K-12;25;rico;1;0,9697;0,01479
E. coli K-12;25;rico;1;1,09091;0,01159
E. coli K-12;25;rico;1;1,21212;0,01754
E. coli K-12;25;rico;1;1,33333;0,03232
E. coli K-12;25;rico;1;1,45455;0,06795
E. coli K-12;25;rico;1;1,57576;0,10505
E. coli K-12;25;rico;1;1,69697;0,13211
E. coli K-12;25;rico;1;1,81818;0,17921
E. coli K-12;25;rico;1;1,93939;0,23291
E. coli K-12;25;rico;1;2,06061;0,30041
E. coli K-12;25;rico;1;2,18182;0,37235
E. coli K-12;25;rico;1;2,30303;0,41803
E. coli K-12;25;rico;1;2,42424;0,46865
E. coli K-12;25;rico;1;2,54545;0,54036
E. coli K-12;25;rico;1;2,66667;0,61066
E. coli K-12;25;rico;1;2,78788;0,66057
E. coli K-12;25;rico;1;2,90909;0,71035
E. coli K-12;25;rico;1;3,0303;0,72644
E. coli K-12;25;rico;1;3,15152;0,7551
E. coli K-12;25;rico;1;3,27273;0,80241
E. coli K-12;25;rico;1;3,39394;0,85003
E. coli K-12;25;rico;1;3,51515;0,86217
E. coli K-12;25;rico;1;3,63636;0,83168
E. coli K-12;25;rico;1;3,75758;0,87347
E. coli K-12;25;rico;1;3,87879;0,93963
E. coli K-12;25;rico;1;4;0,9611
E. coli K-12;25;rico;1;4,12121;0,93717
E. coli K-12;25;rico;1;4,24242;0,98296
E. coli K-12;25;rico;1;4,36364;0,95271
E. coli K-12;25;rico;1;4,48485;0,98502
E. coli K-12;25;rico;1;4,60606;0,99089
E. coli K-12;25;rico;1;4,72727;0,99278
E. coli K-12;25;rico;1;4,84848;0,98623
E. coli K-12;25;rico;1;4,9697;1,0354
E. coli K-12;25;rico;1;5,09091;1,0048
E. coli K-12;25;rico;1;5,21212;1,05384
E. coli K-12;25;rico;1;5,33333;1,01682
E. coli K-12;25;rico;1;5,45455;1,00177
E. coli K-12;25;rico;1;5,57576;1,05196
E. coli K-12;25;rico;1;5,69697;1,00169
E. coli K-12;25;rico;1;5,81818;0,98882
E. coli K-12;25;rico;1;5,93939;1,03234
E. coli K-12;25;rico;1;6,06061;1,00562
E. coli K-12;25;rico;1;6,18182;1,0272
E. coli K-12;25;rico;1;6,30303;1,01556
E. coli K-12;25;rico;1;6,42424;1,05273
E. coli K-12;25;rico;1;6,54545;1,05157
E. coli K-12;25;rico;1;6,66667;1,02207
E. coli K-12;25;rico;1;6,78788;0,98544
E. coli K-12;25;rico;1;6,90909;1,04834
E. coli K-12;25;rico;1;7,0303;1,01933
E. coli K-12;25;rico;1;7,15152;0,98804
E. coli K-12;25;rico;1;7,27273;1,01474
E. coli K-12;25;rico;1;7,39394;1,01547
E. coli K-12;25;rico;1;7,51515;1,02683
E. coli K-12;25;rico;1;7,63636;1,00776
